FUSSGAENGE,EINBAHN,RADSTREIFE,ONEWAY_FT,ONEWAY_TF,HOEHE_ANFA,HOEHE_ENDE,RADWEG,LOKALISATI,VELOWEGE_M,SHAPE_Leng,ID
0,FT,0,0,0,409.19765630000,409.38141111000,0,Pelikanplatz,1,36.46585341570,6559
0,0,0,0,0,508.15313019000,524.43763705000,0,Uetlibergstrasse,1,139.41796497500,6560
1,0,0,0,0,525.58683500000,525.45720583000,0,Holderbachweg,0,85.33035075990,6561
0,0,0,0,0,519.55416250000,522.65280625000,0,Wolfgang-Pauli-Strasse,1,151.10058125000,6562
0,0,0,0,0,409.64172759000,409.48258074000,0,LÃ¶wenstrasse,1,38.80042702920,6563
1,0,0,0,0,517.73004500000,517.84346900000,0,Schafmattstrasse Trottoir rechts,0,51.78209955320,6564
0,0,0,0,0,409.98471588000,409.64172759000,0,LÃ¶wenstrasse,1,67.89360561420,6565
1,0,0,0,0,423.48451500000,419.54349400000,0,Fabrik-Kanal / Gfellstrasse 50,0,31.52443701980,6566
0,0,0,0,0,432.86218010000,432.94877030000,0,Schulhaus KÃ¼ngenmatt / GZ Heuried 10,0,10.44689383200,6567
1,0,0,0,0,597.59350000000,594.49806650000,0,Tobelhofstrasse 110,0,104.11534544300,6568
1,TF,0,1,0,407.93503954000,407.96554468000,0,LÃ¶wenstrasse Trottoir links,0,5.72044634010,6569
1,0,0,0,0,517.76503358000,518.89847870000,0,Kappeliholzstrasse / Mittelwaldstrasse 30,0,24.09073175110,6570
0,0,0,0,0,600.36496840000,601.15214185000,0,Adlisbergstrasse 165,0,11.16171851900,6571
1,0,0,0,0,508.90922667000,518.89848000000,0,Damhirschweg / im  Rehsprung 30,0,79.75086963280,6572
0,0,0,0,0,428.23432143000,429.60652680000,0,Klosbachstrasse,3,72.00095151750,6573
0,0,0,0,0,402.95078500000,402.86063705000,0,Limmatstrasse,3,42.52895855570,6574
1,0,0,0,0,441.61453750000,440.62423826000,0,Birchstrasse / Kurt-Hirschfeld-Weg 10,0,192.90019971100,6575
1,0,0,0,0,561.06880000000,558.41963745000,0,Steigholzweg,0,108.83744754300,6576
0,0,0,0,0,442.30544000000,442.46073605000,0,Oleanderstrasse,1,4.60339723416,6577
0,0,0,0,0,439.84479250000,439.73259389000,0,Birchstrasse,1,79.32905108590,6578
1,0,0,0,0,441.22628600000,441.60263225000,0,Elias-Canetti-Strasse,1,60.70873421630,6579
1,0,0,0,0,606.63249771000,606.55488000000,0,Dreiwiesenstrasse Ãœberquerung 30,0,5.36050989527,6580
0,0,0,0,0,407.68664200000,407.42079933000,0,Limmatquai,1,35.15441811110,6581
0,0,0,0,0,416.77713675000,417.56854300000,0,Eichstrasse,0,101.40000772000,6582
0,0,0,0,0,409.24663125000,408.90185142000,0,MÃ¼nsterhof,1,51.54149894230,6583
1,0,0,0,0,408.58505620000,408.64730935000,0,ZÃ¼richhorn 275,0,6.26264870743,6584
0,0,0,0,0,408.29820538000,408.43292000000,0,Seefeldstrasse,3,30.76283285730,6585
0,0,0,0,0,437.18132200000,440.51189786000,0,Triemlistrasse,3,208.40098877500,6586
1,0,0,0,0,517.21254583000,515.96339750000,0,Ernst-Laur-Hof,0,135.47705039600,6587
1,TF,0,1,0,434.35549890000,434.40712488000,0,Schaffhauserstrasse Trottoir links,0,25.42747243760,6588
0,0,0,0,0,398.09321875000,398.15450742000,0,BÃ¤ndlistrasse,0,9.22106609123,6589
1,0,0,0,0,526.95470100000,528.46791400000,0,Schafmattstrasse / Glaubtenstrasse 190,0,21.24444743870,6590
1,0,0,0,0,518.59504592000,517.77335643000,0,Gustave-Naville-Weg,0,16.06353993530,6591
1,0,0,0,0,641.79144250000,645.67882000000,0,Wildfangweg,2,148.20606634800,6592
1,0,0,0,0,522.32041394000,521.42563620000,0,Emil-KlÃ¶ti-Strasse / Wolfgang-Pauli-Strasse 30,1,46.02212559550,6593
1,0,0,0,0,489.92092000000,489.60140057000,0,Irchelpark 565,0,12.98168097800,6594
0,0,0,0,0,396.05451500000,396.42829533000,0,Vulkanstrasse,1,13.93867385840,6595
0,TF,0,1,0,426.82060869000,426.76239757000,0,SchÃ¤renmoosstrasse Trottoir links,0,10.33712370610,6596
0,0,0,0,0,401.48397167000,404.01373000000,0,Saumackerstrasse,1,115.23102259800,6597
1,0,0,0,0,613.05845887000,612.41029400000,0,GrÃ¼tholzstrasse,2,15.53485374420,6598
0,0,0,0,0,444.25475260000,443.14756735000,0,Ilgenstrasse,1,19.74556117730,6599
0,0,0,0,0,412.67037208000,412.02249400000,0,Freilagerstrasse,1,173.71888249900,6600
1,0,0,0,0,426.76744467000,426.80425887000,0,Marie-Curie-Platz,0,5.73641453430,6601
1,0,0,0,0,501.50382750000,522.36591540000,0,Schafmattstrasse / Glaubtenstrasse 30,0,266.36283149700,6602
1,0,0,0,0,523.24658887000,522.81258667000,0,Wildenweg / NotzenschÃ¼rlistrasse 15,0,65.51279123550,6603
1,0,0,0,0,664.02605500000,658.39792306000,0,Krummweg,0,41.09164065810,6604
1,0,0,0,0,599.85200773000,600.28153000000,0,KÃ¶hlerstrasse,2,15.46759076460,6605
0,FT,0,0,1,409.89837031000,409.63999500000,0,Pelikanstrasse,1,11.52556106360,6606
0,0,0,0,0,416.10479364000,416.46124591000,0,Manesseplatz,3,35.29207714930,6607
1,0,0,0,0,629.57098250000,641.79144250000,0,Wildfangweg,2,205.17330917200,6608
1,0,0,0,0,425.37451500000,425.20838550000,0,GÃ¤nziloobrÃ¼cke,2,25.78535188180,6609
0,0,0,0,0,438.17285500000,438.23092600000,0,KirchbÃ¼hlweg,0,89.58340164720,6610
0,0,0,0,0,408.06486547000,408.47998615000,0,Stockerstrasse,0,115.83061373200,6611
1,0,0,0,0,601.27329820000,605.83932250000,0,Carl-Wehrli-Weg,0,63.43349779190,6612
1,0,0,0,0,550.52681750000,567.18930232000,0,Waidbadstrasse / Hasenrain 25,0,112.07326189900,6613
0,0,0,0,0,527.60528333000,527.58232800000,0,KappenbÃ¼hlstrasse,1,20.47568929390,6614
1,0,0,0,0,394.66334214000,395.35067095000,0,Turmstrasse,0,222.60816404300,6615
1,FT,0,0,1,395.62385700000,396.14241392000,0,Sportanlage Juchhof 80,0,121.55789787800,6616
0,0,0,0,0,448.36482073000,448.78613975000,0,Seebacherstrasse,1,67.30525679470,6617
1,0,0,0,0,595.33405244000,601.11545050000,0,Hottingerbergstrasse,0,67.84740586830,6618
0,0,0,0,0,409.89082750000,409.87340943000,0,Bahnhofstrasse,1,45.91784593640,6619
1,0,0,0,0,523.45515925000,524.25689000000,0,Wannenweg,2,112.65304786000,6620
1,TF,0,1,0,402.40213158000,402.37985274000,0,Technoparkstrasse Trottoir links,0,25.66901498510,6621
0,0,0,0,0,420.48610200000,420.58032855000,0,Gablerstrasse,0,5.39372276629,6622
0,FT,0,0,1,409.97854399000,409.84693084000,0,Seidengasse,0,7.16255650531,6623
1,0,0,0,0,455.44841591000,473.85383955000,0,HÃ¶cklerweg,2,258.97843291500,6624
1,0,0,0,0,520.82168500000,526.44209875000,0,Am HÃ¶nggerberg,0,51.30023131680,6625
0,0,0,0,0,415.67639842000,415.54695260000,0,Ginsterweg,1,6.70403010047,6626
0,FT,0,0,1,417.56854250000,417.50090119000,0,Eichstrasse / Eibenstrasse 10,0,4.17320994563,6627
1,FT,0,0,1,407.75848083000,407.55184263000,0,General-Guisan-Quai Trottoir rechts,0,49.91081903600,6628
0,0,0,0,0,440.63618812000,440.86190885000,0,Brown-Boveri-Strasse,1,35.84024963540,6629
1,0,0,0,0,626.07376500000,621.37410000000,0,Forsthausweg,0,213.22727721600,6630
1,0,0,0,0,777.17075500000,783.10535926000,0,Gratstrasse,2,675.69046109500,6631
0,0,0,0,0,478.68060348000,480.35972780000,0,Gloriastrasse,3,25.96273412350,6632
0,0,0,0,0,587.32402850000,579.51680300000,0,Degenriedstrasse,1,118.79665890400,6633
1,0,0,0,0,491.96563333000,492.74278000000,0,StÃ¶ckentobelweg,0,113.04881057500,6634
1,0,0,0,0,553.78480300000,556.23636125000,0,Hasenrain,2,109.11338576500,6635
0,0,0,0,0,402.58940314000,402.60144070000,0,Freihofstrasse / Hardtgutstrasse 10,0,5.70825022580,6636
0,0,0,0,0,449.72064629000,454.13048906000,0,KalchbÃ¼hlstrasse,1,146.63459299600,6637
0,0,0,0,0,395.30268500000,395.90336300000,0,BÃ¤ndlistrasse,1,301.42351200100,6638
1,0,0,0,0,636.98938977000,640.06336033000,0,Adlisbergstrasse,1,212.26700688000,6639
0,0,0,0,0,411.86357000000,412.07619000000,0,Hornbachstrasse,0,29.28334770680,6640
1,0,0,0,0,474.79060667000,472.93389600000,0,Birmensdorferstrasse / Buchenrainweg 40,0,34.94911662570,6641
1,0,0,0,0,587.72760000000,595.53238000000,0,StÃ¶ckenweg / Forrenweidstrasse 10,0,262.02315466400,6642
1,TF,0,1,0,408.67743938000,408.56403900000,0,LÃ¶wenstrasse Trottoir links,0,21.48433179930,6643
1,0,0,0,0,493.84994550000,491.96563333000,0,StÃ¶ckentobelweg,0,176.38837431600,6644
1,0,0,0,0,523.52097136000,520.91888750000,0,Peter-Debye-Strasse,0,108.62686045100,6645
0,0,0,0,0,405.16482222000,405.15231742000,0,Limmatstrasse,3,21.88536581620,6646
1,0,0,0,0,428.37069000000,442.00776000000,0,KÃ¼hgasse,0,396.39631914200,6647
0,0,0,0,0,459.17557600000,460.41048091000,0,Bleulerstrasse,1,75.31793752160,6648
0,FT,0,0,1,408.31055405000,407.55683222000,0,Waisenhausstrasse,0,73.19792135870,6649
1,0,0,0,0,432.25277200000,425.22852800000,0,Saatlenfussweg,1,224.07063335200,6650
1,0,0,0,0,487.10057850000,483.79693750000,0,Irchelpark 480,0,59.37618932230,6651
1,0,0,0,0,532.01135167000,535.94635214000,0,Risweg,0,48.73034064670,6652
1,0,0,0,0,535.39610571000,529.13975020000,0,Huberwiesenstrasse,2,156.18090892200,6653
0,0,0,0,0,529.41034688000,536.08101385000,0,Kolbenhofstrasse,1,112.46963238000,6654
1,0,0,0,0,684.32845420000,763.18784810000,0,Uetlibergstrasse Uitikon,2,1245.47929460000,6655
1,0,0,0,0,473.85383955000,485.64962614000,0,Frymannstrasse,2,199.77075995900,6656
1,0,0,0,0,524.73149556000,525.58683500000,0,Holderbachweg,0,185.62851971500,6657
1,0,0,0,0,413.86386625000,413.90172670000,0,Ãœberquerung 25,0,3.99393831246,6658
1,0,0,0,0,429.27949750000,430.23718347000,0,Gallusstrasse,0,33.35550826030,6659
0,0,0,0,0,607.65172917000,606.55488000000,0,Dreiwiesenstrasse,2,174.48607683700,6660
1,0,0,0,0,557.19902556000,555.76166454000,0,Reitweg,0,36.28366932680,6661
1,0,0,0,0,530.53526100000,531.95835688000,0,Huberholzweg,0,40.38716372770,6662
1,0,0,0,0,524.25689000000,532.65193500000,0,Wannenweg,2,117.25572087800,6663
0,0,0,0,0,430.39948464000,428.61645000000,0,Winterthurerstrasse,3,74.11123430000,6664
1,0,0,0,0,428.85685080000,428.65805500000,0,Hirzenbachweg,1,15.16969012430,6665
0,0,0,0,0,447.41373437000,447.80440200000,0,Schwandenholzstrasse 15,0,8.53771280071,6666
1,0,0,0,0,609.50556000000,628.27317500000,0,Maneggweg,2,230.86455650300,6667
0,0,0,0,0,420.20104000000,421.29338750000,0,Hirschengraben,1,15.52210517030,6668
1,0,0,0,0,473.53152550000,470.81561100000,0,Gemeinschaftszentrum Buchegg 115,1,23.58650114800,6669
1,TF,0,1,0,428.09124700000,428.11551017000,0,Thurgauerstrasse Trottoir links,0,3.35523795072,6670
1,0,0,0,0,493.03086300000,492.51644584000,0,Irchelpark 710,2,44.76183809820,6671
0,0,0,0,0,454.09911450000,454.21961083000,0,St. Moritzstrasse / Weinbergstrasse 30,0,6.96673764363,6672
0,0,0,0,0,407.04266489000,409.61442000000,0,Flurstrasse,0,376.97891050800,6673
1,0,0,0,0,431.96600400000,431.59951950000,0,Sagentobelbachweg 20,2,14.77343366730,6674
0,0,0,0,0,426.30540967000,425.93174500000,0,Leutschenbachstrasse,1,312.36711885300,6675
0,FT,0,0,1,421.92372937000,425.10791999000,0,Hirschengraben,0,174.74958908800,6676
0,0,0,0,0,407.55839286000,407.83364683000,0,Mythenquai / Trottoir 10,1,10.56495533900,6677
0,0,0,0,0,404.71274816000,404.75728885000,0,Limmatstrasse,3,53.12327009380,6678
0,0,0,0,0,429.60652680000,431.24345667000,0,Klosbachstrasse,3,74.21532087760,6679
1,0,0,0,0,474.28136960000,473.35894550000,0,AlbisgÃ¼tli 10,0,49.99019539930,6680
1,0,0,0,0,476.43236125000,480.70749500000,0,Dangelweg,0,131.16065777300,6681
1,0,0,0,0,449.90576337000,448.85910000000,0,Emil-Spillmann-Weg,0,43.84861017690,6682
1,0,0,0,0,581.13386283000,652.78077063000,0,Bergweg,0,404.85072450700,6683
1,0,0,0,0,438.48074437000,455.84699857000,0,StaudenbÃ¼hlweg,0,383.04137349500,6684
0,FT,0,0,1,469.44340053000,468.98322667000,0,Zeppelinstrasse,1,23.28244484890,6685
0,0,0,0,0,514.92604679000,524.65514400000,0,Bachtobelstrasse,1,102.92966153300,6686
0,FT,0,0,1,406.62751150000,406.67505389000,0,Limmatstrasse Trottoir rechts,0,9.75416595872,6687
1,0,0,0,0,526.06789000000,528.17909250000,0,KappenbÃ¼hlstrasse,2,168.22389088700,6688
1,0,0,0,0,657.67146875000,658.43375542000,0,Chutzenstrasse,2,134.26603690700,6689
1,0,0,0,0,628.45472518000,627.83695060000,0,Lybensteinweg,0,137.09623642600,6690
0,0,0,0,0,513.91507781000,528.84547600000,0,Kraftstrasse,3,212.03506568000,6691
0,0,0,0,0,424.59041935000,425.09802402000,0,Binzstrasse / Grubenstrasse 30,0,92.62800046090,6692
1,TF,0,1,0,407.96554468000,408.20631038000,0,LÃ¶wenstrasse Trottoir links,0,70.96916438690,6693
1,0,0,0,0,594.85301825000,597.67231158000,0,Forrenweidstrasse 10,0,219.16240285300,6694
0,0,0,0,0,408.84549000000,408.67066375000,0,Gessnerallee,0,12.12607947460,6695
0,0,0,0,0,409.22835524000,410.25772917000,0,Stauffacherstrasse,1,105.33110044600,6696
0,0,0,0,0,441.58949077000,449.29666452000,0,KalchbÃ¼hlstrasse,1,229.31883016000,6697
1,0,0,0,0,413.56533216000,411.07718750000,0,Freilagerweg,1,212.45531990200,6698
1,0,0,0,0,412.43233300000,413.04093400000,0,SihlhÃ¶lzlibrÃ¼cke Trottoir rechts,1,5.62672323530,6699
1,0,0,0,0,611.96998000000,614.26291000000,0,Berghaldenstrasse,1,51.19215566320,6700
1,0,0,0,0,663.27123329000,659.66613350000,0,Heubeeriweg / MassÃ©nastrasse 15,0,64.68334140200,6701
0,0,0,0,0,482.70925000000,487.81423500000,0,SchwarzbÃ¤chlistrasse,0,62.16045316630,6702
1,0,0,0,0,428.70575000000,432.11574714000,0,HÃ¶cklerweg,1,71.02455626830,6703
1,0,0,0,0,642.71053053000,641.63791269000,0,Orelliweg,0,26.18601860250,6704
0,FT,0,0,1,402.96167750000,403.70828143000,0,Sihlquai-Nordrampe,0,196.55323522000,6705
1,0,0,0,0,472.10759000000,463.19298667000,0,SchÃ¤ferweg,2,209.64269840500,6706
1,0,0,0,0,576.41679395000,537.91080700000,0,"Risiweg, Leimbach 10",0,372.50655443600,6707
0,0,0,0,0,465.81655458000,466.07540194000,0,Klusplatz,3,18.49798253600,6708
1,0,0,0,0,569.57418500000,609.50556000000,0,Maneggweg,2,282.23568080600,6709
0,0,0,0,0,406.31288410000,407.04266489000,0,Flurstrasse,0,121.98676468600,6710
0,0,0,0,0,592.93505268000,592.60588421000,0,Tobelhofstrasse 120,0,12.75618748860,6711
1,0,0,0,0,593.07200455000,589.85796811000,0,Dolder 30,0,42.22236959580,6712
1,0,0,0,0,533.19259800000,560.21102500000,0,Brandbachweg,2,224.04064789700,6713
1,0,0,0,0,423.35359350000,430.03797400000,0,Eisvogelweg,0,381.51350254700,6714
0,0,0,0,0,440.99101000000,440.09283911000,0,Therese-Giehse-Strasse,1,85.27356197970,6715
1,0,0,0,0,500.24300765000,515.94398889000,0,Eichenweg,0,359.51771250100,6716
0,0,0,0,0,498.82869000000,499.16697950000,0,Waidfussweg,0,5.96734082248,6717
0,0,0,0,0,436.60696629000,437.40828875000,0,Neunbrunnenstrasse,1,57.00158207800,6718
0,0,0,0,0,409.98471588000,409.58563000000,0,NÃ¼schelerstrasse,1,72.20626755260,6719
1,0,0,0,0,648.64044037000,648.82312477000,0,Eschenhaustrasse,2,54.05515948360,6720
0,0,0,0,0,416.30301700000,417.79758560000,0,Eibenstrasse,0,120.61120510000,6721
0,0,0,0,0,461.37975500000,461.65781571000,0,Berninastrasse,1,10.58270524260,6722
1,0,0,0,0,575.22808462000,576.41679395000,0,"Risiweg, Leimbach 5",0,35.21694574950,6723
0,0,0,0,0,452.51701388000,452.36062500000,0,KÃ¼geliloostrasse,1,6.95798045209,6724
1,0,0,0,0,492.93832167000,494.05181000000,0,Im Rehsprung,1,16.89874683540,6725
1,0,0,0,0,439.26945514000,435.56108250000,0,Waidhofweg,0,92.90227610630,6726
1,0,0,0,0,592.68851150000,601.18407500000,0,KrÃ¤hbÃ¼hlweg,1,93.12457832130,6727
0,0,0,0,0,462.20270670000,462.26605475000,0,Berninaplatz,0,14.36185807780,6728
0,FT,0,0,1,426.76501287000,426.31168075000,0,Parkhaus Messe ZÃ¼rich Hallenstadion,0,180.86721672400,6729
1,0,0,0,0,443.32491350000,451.99338200000,0,Rundweg Katzensee / Horensteinstrasse 0,0,270.50061501200,6730
1,TF,0,1,0,428.48134933000,428.21369125000,0,Hirzenbachweg,0,10.92002333440,6731
0,0,0,0,0,454.64954875000,458.83736700000,0,Leimbachstrasse,3,51.16567559490,6732
0,TF,0,1,0,434.10053587000,434.17768754000,0,Schaffhauserstrasse 210,0,64.25025689480,6733
1,0,0,0,0,636.38852857000,661.29382143000,0,Katzenschwanzstrasse 260,0,322.91408487500,6734
1,0,0,0,0,654.83943986000,666.05838367000,0,Bogenweg,0,265.59285534700,6735
1,0,0,0,0,524.92145779000,519.99612192000,0,Zwidenweg,0,71.47028714650,6736
1,0,0,0,0,426.58097570000,425.59050973000,0,Aubruggweg,0,324.03521302700,6737
0,TF,0,1,0,419.06613902000,419.28206313000,0,Waffenplatzstrasse / Bederstrasse 10,0,20.50012576470,6738
1,TF,0,1,0,532.51030000000,563.77117000000,0,Biketrail Triemli,6,144.65510673900,6739
0,0,0,0,0,522.82726417000,522.81526500000,0,Bus KappenbÃ¼hlstrasse / Mittelwaldstrasse 5,0,3.23889163256,6740
0,0,0,0,0,436.63545187000,437.17224800000,0,Meiliweg,0,92.32152033230,6741
1,0,0,0,0,425.46167667000,426.18480450000,0,Allmend I 5,0,45.40358911900,6742
0,0,0,0,0,430.52579366000,430.68825391000,0,Trottenstrasse,1,22.45492060160,6743
0,FT,0,0,1,408.80216200000,408.72818200000,0,BÃ¼rkliplatz,0,25.23726887850,6744
1,0,0,0,0,447.01107632000,446.51866329000,0,Sportanlage Buchlern 20,0,15.59429998030,6745
1,0,0,0,0,449.09450440000,448.70010000000,0,Katzenseestrasse,1,24.83056655200,6746
1,0,0,0,0,648.82312477000,636.11397292000,0,Katzentischstrasse,0,126.80444927400,6747
0,0,0,0,0,435.89580340000,437.18132200000,0,Triemlistrasse,3,94.02840771560,6748
0,0,0,0,0,440.72422425000,440.43335944000,0,Sophie-Taeuber-Strasse,1,63.61546142940,6749
0,0,0,0,0,407.54776214000,407.71682591000,0,Seefeldquai,0,78.37916122760,6750
1,FT,0,0,1,549.68432825000,554.03906122000,0,Birmensdorferstrasse Trottoir rechts,0,58.20636620830,6751
0,FT,0,0,1,410.35828387000,410.37346718000,0,Pelikanstrasse,1,8.99967222356,6752
1,0,0,0,0,527.00971000000,516.99967620000,0,Bergholzweg,0,115.70629131300,6753
0,0,0,0,0,404.99410143000,404.71274816000,0,Limmatstrasse,3,92.25592961540,6754
0,0,0,0,0,398.93304764000,398.82455214000,0,Altstetterplatz,1,35.87983729220,6755
0,FT,0,0,1,462.20270240000,460.29845200000,0,Berninaplatz,3,34.46206487330,6756
0,0,0,0,0,429.92758171000,430.33550318000,0,Maneggstrasse,0,212.73340671300,6757
0,0,0,0,0,465.12295500000,467.86557125000,0,Butzenstrasse,0,58.17491138880,6758
0,0,0,0,0,434.86756100000,434.84944046000,0,DÃ¶rflistrasse / Tramstrasse 30,0,10.21832234170,6759
0,0,0,0,0,445.58311376000,445.68179201000,0,Sagentobelbachstrasse DÃ¼bendorf 20,1,28.27593573320,6760
1,0,0,0,0,555.66792111000,568.57488100000,0,Wehrlisteig,0,150.14264622400,6761
1,0,0,0,0,597.47335026000,597.67231158000,0,Forrenweidstrasse,1,15.85759647500,6762
1,0,0,0,0,617.12832400000,615.32349333000,0,Pfaffhauserweg,2,99.60658101570,6763
1,0,0,0,0,543.91595500000,555.36365000000,0,Uetlibergweg,0,74.40756631800,6764
0,0,0,0,0,438.43600562000,438.37309775000,0,Fritz-Heeb-Weg,0,4.67340719318,6765
0,0,0,0,0,432.23997939000,434.01183389000,0,Uetlibergstrasse,3,43.16828341130,6766
1,0,0,0,0,455.58592367000,455.33936762000,0,AbkÃ¼rzung Im HÃ¼rstholz 0,0,115.77972737000,6767
0,0,0,0,0,625.88391200000,625.89436286000,0,Eschenhaustrasse,1,40.36822104840,6768
0,0,0,0,0,444.25475260000,444.75931712000,0,RÃ¶merhofplatz,0,15.41338478510,6769
0,TF,0,1,0,410.10815464000,410.52150500000,0,Central,3,37.42600594080,6770
0,FT,0,0,1,408.41340141000,408.38098788000,0,Alfred-Escher-Strasse Trottoir links,0,9.04675305795,6771
1,0,0,0,0,587.40726100000,575.76712794000,0,Lindenzelgweg,2,322.35357201600,6772
1,0,0,0,0,520.29768273000,516.85374833000,0,HÃ¶nggerbergring,1,63.29670750840,6773
0,0,0,0,0,441.93287696000,441.72428063000,0,Affolternstrasse,1,65.74094953250,6774
0,0,0,0,0,448.70216400000,448.74615750000,0,Fronwaldweg,1,5.06405549446,6775
1,0,0,0,0,573.67027000000,579.82730000000,0,Peterstobelweg,0,55.22618788820,6776
0,0,0,0,0,655.62644045000,656.09662108000,0,Dreiwiesenstrasse,3,19.82855264850,6777
1,0,0,0,0,551.60606929000,588.73785333000,0,Unter Betentalweg,0,853.18240251500,6778
1,0,0,0,0,426.39175714000,433.70549583000,0,HÃ¶cklerbachweg 70,0,226.96122291500,6779
0,FT,0,0,1,481.85900300000,481.86284340000,0,Winterthurerstrasse Trottoir rechts,2,14.11874614230,6780
1,0,0,0,0,449.73390000000,446.26427474000,0,MÃ¶sliweg,2,462.28164561300,6781
1,0,0,0,0,427.50313600000,427.40058500000,0,GÃ¤nziloobrÃ¼cke,2,29.30115030020,6782
0,0,0,0,0,410.84156975000,410.51497500000,0,St. Jakobstrasse,0,65.89595577550,6783
1,TF,0,1,0,622.03328000000,708.34330000000,0,Biketrail Triemli,6,551.24001105700,6784
1,0,0,0,0,398.70035445000,399.13674400000,0,Bahnhof Altstetten 30,1,10.47715790910,6785
0,0,0,0,0,412.07619000000,413.08418071000,0,Hornbachstrasse,0,121.12097633800,6786
0,0,0,0,0,400.13409000000,403.13999000000,0,Tobeleggweg,0,85.87365100480,6787
1,0,0,0,0,662.15596938000,663.37396950000,0,Oetlisbergweg,0,281.20029640400,6788
0,0,0,0,0,412.02249400000,412.69884792000,0,HÃ¤drichstrasse,0,145.93661378500,6789
0,0,0,0,0,455.47239438000,455.44212600000,0,Birchsteg,1,12.43890457470,6790
0,0,0,0,0,409.90730655000,409.62956087000,0,Zielackerstrasse,0,8.19277908890,6791
1,0,0,0,0,528.60563844000,535.61299952000,0,John-von-Neumann-Weg,0,248.74353441100,6792
0,0,0,0,0,428.13277816000,428.67193675000,0,Ueberlandstrasse 320,1,214.63466226800,6793
1,0,0,0,0,473.52839000000,472.53894530000,0,Haselholzweg,2,81.21192696150,6794
0,0,0,0,0,415.33589500000,417.86514313000,0,Predigerplatz,1,38.89803984590,6795
0,0,0,0,0,439.58966778000,439.61505229000,0,Emil-RÃ¼tti-Weg,0,5.68477991883,6796
1,0,0,0,0,835.53088733000,829.57503000000,0,Gratstrasse,2,48.45722082790,6797
1,0,0,0,0,445.29237917000,445.20689600000,0,Im HÃ¼rstholz 140,0,17.22738313360,6798
1,0,0,0,0,419.09314195000,419.28587300000,0,Kantonsschule Enge 180,0,13.50069370680,6799
1,0,0,0,0,666.43302140000,667.37574154000,0,Bogenweg,0,151.88197561500,6800
1,0,0,0,0,445.11453125000,444.03695000000,0,Beerirain,0,6.14013436223,6801
1,0,0,0,0,470.65165440000,471.18034967000,0,RÃ¼mlangstrasse 10,1,185.45522261300,6802
0,TF,0,1,0,450.57090900000,447.05684214000,0,Schaffhauserstrasse,0,115.38312503800,6803
1,0,0,0,0,441.67788824000,441.61453750000,0,Erika-Mann-Weg 10,0,85.88803941760,6804
1,0,0,0,0,720.59011636000,734.61260000000,0,Hohensteinstrasse,2,187.66493670700,6805
0,0,0,0,0,421.60305773000,427.47055921000,0,Hammerstrasse,3,184.87099399000,6806
0,0,0,0,0,410.83464146000,410.35921100000,0,Langstrasse,3,64.60568595880,6807
1,0,0,0,0,488.55938017000,488.05213781000,0,Irchelpark 606,0,18.73749971020,6808
1,0,0,0,0,525.16011536000,524.92145779000,0,Zwidenweg,0,10.27634317010,6809
1,0,0,0,0,663.29263000000,657.67146875000,0,RÃ¶merholzstrasse,0,268.05052365100,6810
1,TF,0,1,0,550.64966664000,549.46864875000,0,Waldhausstrasse / Hottingerberg 10,0,47.19654277390,6811
0,0,0,0,0,511.98521000000,514.92604679000,0,Bachtobelstrasse,1,28.50533820210,6812
